u,v,key,osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,access,service,bridge,junction
2331415160,4927687871,0,224319686,,service,False,True,41.078,,"LINESTRING (127.364075 36.3728022, 127.3642942 36.3727787, 127.3645297 36.3727529)",30,yes,parking_aisle,,
2331415471,4647854231,0,470610139,,service,False,False,41.4,,"LINESTRING (127.3636077 36.3722799, 127.3640701 36.3722802)",30,yes,parking_aisle,,
2331415471,4647854232,0,470610139,,service,False,True,24.015,,"LINESTRING (127.3636077 36.3722799, 127.3636007 36.3724958)",30,yes,parking_aisle,,
2331415471,2331414153,0,224319833,,service,False,True,73.42,,"LINESTRING (127.3636077 36.3722799, 127.3636061 36.372106, 127.3635616 36.3721055, 127.3634533 36.3721978, 127.3633738 36.3722664, 127.3633734 36.3723242, 127.3633725 36.37243, 127.3633699 36.3724961)",30,yes,parking_aisle,,
2331416520,2331416651,0,28889923,대학로291번마길,service,False,False,26.411,,"LINESTRING (127.3624625 36.3744994, 127.3621675 36.3744991)",30,customers,,,
2331416520,2331416522,0,28889923,대학로291번마길,service,False,True,38.006,,"LINESTRING (127.3624625 36.3744994, 127.362887 36.3744983)",30,customers,,,
2331416520,2331416522,1,224319906,,service,False,True,91.85799999999999,,"LINESTRING (127.3624625 36.3744994, 127.3624679 36.3742554, 127.3628917 36.3742575, 127.362887 36.3744983)",30,yes,parking_aisle,,
2331416522,2331416520,0,28889923,대학로291번마길,service,False,False,38.006,,"LINESTRING (127.362887 36.3744983, 127.3624625 36.3744994)",30,customers,,,
2331416522,2331416520,1,224319906,,service,False,False,91.85799999999999,,"LINESTRING (127.362887 36.3744983, 127.3628917 36.3742575, 127.3624679 36.3742554, 127.3624625 36.3744994)",30,yes,parking_aisle,,
2331416522,4941377123,0,28889923,대학로291번마길,service,False,True,9.866,,"LINESTRING (127.362887 36.3744983, 127.3629972 36.374499)",30,customers,,,
2331416651,317557515,0,28889923,대학로291번마길,service,False,False,101.858,,"LINESTRING (127.3621675 36.3744991, 127.3610299 36.3744869)",30,customers,,,
2331416651,2331416520,0,28889923,대학로291번마길,service,False,True,26.411,,"LINESTRING (127.3621675 36.3744991, 127.3624625 36.3744994)",30,customers,,,
2331416651,2331416652,0,224319929,,service,False,False,34.078,,"LINESTRING (127.3621675 36.3744991, 127.3621755 36.3741927)",30,yes,parking_aisle,,
2331416652,2331416651,0,224319929,,service,False,True,34.078,,"LINESTRING (127.3621755 36.3741927, 127.3621675 36.3744991)",30,yes,parking_aisle,,
2331416740,317557535,0,77338254,,service,False,True,141.16500000000002,,"LINESTRING (127.3621346 36.3726019, 127.3617115 36.3729722, 127.3613023 36.3732822, 127.361107 36.3734388, 127.3610203 36.3734988)",30,yes,,,
2331416740,5437915825,0,224319949,,service,False,True,43.666,,"LINESTRING (127.3621346 36.3726019, 127.3622288 36.3725259, 127.3624543 36.3723058)",30,yes,,,
2331416740,4941377134,0,503892530,,service,False,False,56.261,,"LINESTRING (127.3621346 36.3726019, 127.3621398 36.3727355, 127.361831 36.3730126)",,,,,
2908483724,2293552799,0,287214741,,service,False,False,65.432,,"LINESTRING (127.3647311 36.3669025, 127.3641095 36.3665931)",30,yes,parking_aisle,,
2908483724,2293553833,0,287214742,,service,False,False,17.625,,"LINESTRING (127.3647311 36.3669025, 127.3646244 36.3670357)",30,yes,,,
2908483724,2293552798,0,287214742,,service,False,True,13.573,,"LINESTRING (127.3647311 36.3669025, 127.3648175 36.3668022)",30,yes,,,
2908483725,4654928260,0,471328452,,service,False,False,17.839,,"LINESTRING (127.3596076 36.367043, 127.3595562 36.366888)",,,,,
2908483725,4654928265,0,471328455,,service,False,False,29.623,,"LINESTRING (127.3596076 36.367043, 127.359888 36.3671844)",,,,,
2908483725,4654928262,0,471328452,,service,False,True,61.259,,"LINESTRING (127.3596076 36.367043, 127.3600668 36.3669237, 127.3600036 36.3667695)",,,,,
2932858551,2293552798,0,504188967,,service,False,False,38.067,,"LINESTRING (127.3651753 36.3669871, 127.3648175 36.3668022)",30,yes,parking_aisle,,
4213322167,2294292531,0,25501406,과학로,secondary,False,True,16.937,4,"LINESTRING (127.3652598 36.3755666, 127.3650781 36.375609)",,,,,
4213322167,277875336,0,25501406,과학로,secondary,False,False,67.991,4,"LINESTRING (127.3652598 36.3755666, 127.3654682 36.375518, 127.3659406 36.3753033)",,,,,
4213322167,317557475,0,669603359,,path,False,True,85.752,,"LINESTRING (127.3652598 36.3755666, 127.3655544 36.3756465, 127.3661869 36.375537)",,,,,
4531926854,2292342538,0,456969268,,service,False,True,32.233,,"LINESTRING (127.3584633 36.3648624, 127.3587702 36.3650139)",,,,,
4531926854,352963156,0,456970374,대학로291번가길,service,False,False,133.919,,"LINESTRING (127.3584633 36.3648624, 127.3577756 36.3659319)",30,customers,,,
4627616334,4722087782,0,242304073,,service,False,True,187.839,,"LINESTRING (127.3661697 36.3745268, 127.3661662 36.3746356, 127.3650903 36.3746335, 127.3650378 36.3746034, 127.3650154 36.3745552, 127.3650142 36.3742811, 127.3648533 36.3741365, 127.3648127 36.3741037, 127.3647233 36.3740398)",20,,,,
4627817988,4927687871,0,1037932974,대학로291번라길,service,False,False,41.082,,"LINESTRING (127.3648536 36.3730146, 127.3645297 36.3727529)",30,customers,,,
4627817988,317557510,0,1037932974,대학로291번라길,service,False,True,72.087,,"LINESTRING (127.3648536 36.3730146, 127.3654237 36.3734724)",30,customers,,,
4627817988,10076512452,0,468229519,우리별길,service,False,False,72.2,,"LINESTRING (127.3648536 36.3730146, 127.365016 36.3730023, 127.3656462 36.3729547, 127.3656565 36.3729539)",,customers,,,
4627817993,10076512452,0,468229519,우리별길,service,False,True,134.063,,"LINESTRING (127.3667705 36.3724949, 127.3667744 36.3726797, 127.3667472 36.3727642, 127.3666889 36.3728362, 127.3665916 36.3728832, 127.3657164 36.3729494, 127.3656565 36.3729539)",,customers,,,
4627973421,317557642,0,468250683,,service,True,False,58.965,2,"LINESTRING (127.3639293 36.3657936, 127.3636203 36.3661705, 127.3635298 36.3662001)",30,,,,
4627973422,4627973435,0,468281481,대학로,secondary,False,False,34.329,4,"LINESTRING (127.36372 36.3653867, 127.3639069 36.3654701, 127.3640553 36.3655364)",,,,,
4627973435,4627973421,0,426204522,,service,True,False,31.593,2,"LINESTRING (127.3640553 36.3655364, 127.364046 36.3656413, 127.3640204 36.3656747, 127.3639293 36.3657936)",30,,,,
4627973435,4627973422,0,468281481,대학로,secondary,False,True,34.329,4,"LINESTRING (127.3640553 36.3655364, 127.3639069 36.3654701, 127.36372 36.3653867)",,,,,
4627973436,4627973435,0,468250682,,service,True,False,32.922,2,"LINESTRING (127.3638045 36.3657439, 127.3639086 36.3656227, 127.3639326 36.3655948, 127.3640553 36.3655364)",,,,,
4627973436,4627973422,0,468250684,,service,True,False,40.433,,"LINESTRING (127.3638045 36.3657439, 127.3637663 36.3655825, 127.36372 36.3653867)",,,,,
4627982679,317557514,0,78058704,대학로291번바길,service,False,True,48.161,,"LINESTRING (127.3629951 36.3746425, 127.3635039 36.3745019)",30,yes,,,
4627982679,2294291321,0,78058704,대학로291번바길,service,False,False,124.21000000000001,,"LINESTRING (127.3629951 36.3746425, 127.3618367 36.3749802, 127.3618431 36.3751052)",30,yes,,,
4627982679,4941377123,0,468251454,,service,True,False,20.125,,"LINESTRING (127.3629951 36.3746425, 127.3630248 36.3746226, 127.3630414 36.3746082, 127.3630491 36.3745937, 127.3630534 36.3745821, 127.3630563 36.3745653, 127.3630499 36.3745441, 127.3630438 36.3745335, 127.3630257 36.3745135, 127.3629972 36.374499)",,,,,
4628030973,4634216986,0,468995614,,unclassified,False,False,3.589,,"LINESTRING (127.3695003 36.3694313, 127.369499 36.3694478, 127.3695041 36.369463)",30,yes,,,
4628030973,4634216986,1,"[468258337, 468995614]",,unclassified,False,True,30.924999999999997,,"LINESTRING (127.3695003 36.3694313, 127.3695082 36.3694161, 127.3695219 36.3694037, 127.3695399 36.3693957, 127.3695601 36.3693929, 127.3695803 36.3693955, 127.3695984 36.3694034, 127.3696122 36.3694156, 127.3696204 36.3694308, 127.3696218 36.3694473, 127.3696165 36.3694632, 127.369605 36.3694769, 127.3695886 36.3694868, 127.369569 36.3694918, 127.3695496 36.3694888, 127.3695302 36.3694859, 127.3695149 36.3694761, 127.3695041 36.369463)",30,yes,,,
4628030973,2293558846,0,480802653,,service,True,False,169.777,,"LINESTRING (127.3695003 36.3694313, 127.3694961 36.3693424, 127.3694462 36.3691616, 127.3693776 36.369056, 127.3692609 36.3689129, 127.3690718 36.3687948, 127.3688971 36.3687194, 127.3687037 36.3686993, 127.3685103 36.3687144, 127.3682607 36.3687596, 127.3681483 36.36876)",,,,,
4634216986,2293580441,0,220229549,,service,False,True,207.723,,"LINESTRING (127.3695041 36.369463, 127.369476 36.369559, 127.3694142 36.3696952, 127.3694061 36.3697047, 127.3692104 36.3699349, 127.3690817 36.3700968, 127.3690603 36.3701139, 127.3688269 36.3702999, 127.3679843 36.370817)",30,yes,,,
4634216986,4628030973,0,"[468258337, 468995614]",,unclassified,False,False,30.925000000000004,,"LINESTRING (127.3695041 36.369463, 127.3695149 36.3694761, 127.3695302 36.3694859, 127.3695496 36.3694888, 127.369569 36.3694918, 127.3695886 36.3694868, 127.369605 36.3694769, 127.3696165 36.3694632, 127.3696218 36.3694473, 127.3696204 36.3694308, 127.3696122 36.3694156, 127.3695984 36.3694034, 127.3695803 36.3693955, 127.3695601 36.3693929, 127.3695399 36.3693957, 127.3695219 36.3694037, 127.3695082 36.3694161, 127.3695003 36.3694313)",30,yes,,,
4634216986,4628030973,1,468995614,,unclassified,False,True,3.589,,"LINESTRING (127.3695041 36.369463, 127.369499 36.3694478, 127.3695003 36.3694313)",30,yes,,,
4634217697,4943734640,0,28889925,대학로291번나길,service,False,False,14.323,,"LINESTRING (127.365884 36.3704718, 127.365971 36.3703637)",30,customers,,,
4634217697,4943734654,0,28889925,대학로291번나길,service,False,True,33.637,,"LINESTRING (127.365884 36.3704718, 127.3656788 36.3707252)",30,customers,,,
4634217697,2293581794,0,220229720,,path,False,True,58.353,,"LINESTRING (127.365884 36.3704718, 127.3662864 36.3706585, 127.3664705 36.3706307)",,yes,,,
4634217698,4943734701,0,28889925,대학로291번나길,service,False,False,35.243,,"LINESTRING (127.3663194 36.3699306, 127.366534 36.3696649)",30,customers,,,
4634217698,4943734639,0,28889925,대학로291번나길,service,False,True,5.574,,"LINESTRING (127.3663194 36.3699306, 127.3662856 36.3699727)",30,customers,,,
4634217698,8344008189,0,197175305,대학로291번다길,service,False,False,63.477000000000004,,"LINESTRING (127.3663194 36.3699306, 127.3667713 36.3701712, 127.3668284 36.3701998, 127.3669117 36.3702443)",30,customers,,,
4634217706,2293539667,0,938351303,대학로291번다길,service,False,True,33.33,,"LINESTRING (127.3638026 36.3696281, 127.3636102 36.3698847)",30,customers,,,
4634217706,4937770601,0,220225776,,service,False,False,39.209,,"LINESTRING (127.3638026 36.3696281, 127.3637571 36.3696065, 127.3636674 36.3695639, 127.363518 36.3697555)",30,yes,parking_aisle,,
4634217706,910330593,0,938351303,대학로291번다길,service,False,False,114.58,,"LINESTRING (127.3638026 36.3696281, 127.364106 36.3692569, 127.3646005 36.3691486, 127.3648106 36.3691105)",30,customers,,,
4634753893,4634753896,0,456970374,대학로291번가길,service,False,False,88.247,,"LINESTRING (127.357437 36.3664484, 127.3569787 36.367151)",30,customers,,,
4634753893,4634753896,1,469064365,,service,False,False,115.149,,"LINESTRING (127.357437 36.3664484, 127.357496 36.3664757, 127.3576405 36.3665348, 127.3573417 36.3669941, 127.3569787 36.367151)",30,,,,
4634753893,352963156,0,456970374,대학로291번가길,service,False,True,64.943,,"LINESTRING (127.357437 36.3664484, 127.3577756 36.3659319)",30,customers,,,
4634753896,352963165,0,456970374,대학로291번가길,service,False,False,105.194,,"LINESTRING (127.3569787 36.367151, 127.3564309 36.3679879)",30,customers,,,
4634753896,4634753893,0,456970374,대학로291번가길,service,False,True,88.247,,"LINESTRING (127.3569787 36.367151, 127.357437 36.3664484)",30,customers,,,
4634753896,4634753893,1,469064365,,service,False,True,115.14900000000002,,"LINESTRING (127.3569787 36.367151, 127.3573417 36.3669941, 127.3576405 36.3665348, 127.357496 36.3664757, 127.357437 36.3664484)",30,,,,
4637385062,352963031,0,31542382,,service,False,False,18.882,,"LINESTRING (127.360672 36.3645383, 127.3606805 36.3644465, 127.360668 36.3643694)",30,yes,,,
4637385062,352963331,0,31542382,,service,False,True,238.417,,"LINESTRING (127.360672 36.3645383, 127.3604337 36.3650245, 127.36032 36.3652496, 127.3602664 36.3653511, 127.3602085 36.3654685, 127.3601569 36.3656061, 127.3600452 36.3657627, 127.3598295 36.366013, 127.3594766 36.3664399)",30,yes,,,
4637385062,4637385065,0,469413570,,service,False,False,18.179000000000002,,"LINESTRING (127.360672 36.3645383, 127.3607297 36.3644748, 127.3607726 36.3644553, 127.3608272 36.3644655)",,,,,
4637385065,352963031,0,468250685,카이서로,service,False,False,17.815,,"LINESTRING (127.3608272 36.3644655, 127.360668 36.3643694)",30,customers,,,
4637385065,2292331321,0,468250685,카이서로,service,False,True,61.4,,"LINESTRING (127.3608272 36.3644655, 127.3614071 36.3647602)",30,customers,,,
4637385065,4637385062,0,469413570,,service,False,True,18.179000000000002,,"LINESTRING (127.3608272 36.3644655, 127.3607726 36.3644553, 127.3607297 36.3644748, 127.360672 36.3645383)",,,,,
4641480383,2292330392,0,468250685,카이서로,service,False,False,36.998999999999995,,"LINESTRING (127.3629189 36.3656155, 127.3628812 36.3655732, 127.3627956 36.3654833, 127.3627077 36.3654251, 127.3626291 36.3653835)",30,customers,,,
4641480383,2292328367,0,468250685,카이서로,service,False,True,16.118000000000002,,"LINESTRING (127.3629189 36.3656155, 127.3629678 36.3656887, 127.3630014 36.3657443)",30,customers,,,
4641480383,2292331321,0,469890447,,service,False,True,191.263,,"LINESTRING (127.3629189 36.3656155, 127.3629858 36.3655618, 127.3629161 36.3654495, 127.3628091 36.3653446, 127.3626603 36.365266, 127.361479 36.364663, 127.3614071 36.3647602)",,,parking_aisle,,
4643926605,4643926606,0,28889926,대학로291번길,service,False,False,23.083,4,"LINESTRING (127.3596696 36.3707016, 127.3594689 36.3708319)",30,customers,,,
4643926605,2293469582,0,979941424,대학로291번길,service,False,True,26.341,4,"LINESTRING (127.3596696 36.3707016, 127.3598941 36.3705485)",30,customers,,,
4643926605,2293534114,0,1037932974,대학로291번라길,service,False,True,108.399,,"LINESTRING (127.3596696 36.3707016, 127.3597525 36.3707689, 127.3606504 36.3712707)",30,customers,,,
4643926606,4643926605,0,28889926,대학로291번길,service,False,True,23.083,4,"LINESTRING (127.3594689 36.3708319, 127.3596696 36.3707016)",30,customers,,,
4643926606,317557655,0,28889926,대학로291번길,service,False,False,109.19999999999999,4,"LINESTRING (127.3594689 36.3708319, 127.3592499 36.3709315, 127.3588247 36.3711546, 127.3584086 36.3713137)",30,customers,,,
4643926606,2294278714,0,77338255,오름길,service,False,False,95.554,,"LINESTRING (127.3594689 36.3708319, 127.3595293 36.3709052, 127.359559 36.3716762)",30,customers,,,
4647854231,2331415471,0,470610139,,service,False,True,41.4,,"LINESTRING (127.3640701 36.3722802, 127.3636077 36.3722799)",30,yes,parking_aisle,,
4647854232,2331415471,0,470610139,,service,False,False,24.015,,"LINESTRING (127.3636007 36.3724958, 127.3636077 36.3722799)",30,yes,parking_aisle,,
4647854232,2331414822,0,1037932974,대학로291번라길,service,False,False,8.944,,"LINESTRING (127.3636007 36.3724958, 127.3635008 36.3724958)",30,customers,,,
4647854232,2331415111,0,1037932974,대학로291번라길,service,False,True,8.122,,"LINESTRING (127.3636007 36.3724958, 127.3636914 36.3724946)",30,customers,,,
4647854237,2331415111,0,224319756,,service,False,True,32.134,,"LINESTRING (127.3636827 36.3727835, 127.3636914 36.3724946)",,yes,parking_aisle,,
4647854243,2331415160,0,224319771,,service,False,False,33.798,,"LINESTRING (127.3640679 36.3724983, 127.364075 36.3728022)",,,parking_aisle,,
4647854243,2331415151,0,1037932974,대학로291번라길,service,False,False,16.458,,"LINESTRING (127.3640679 36.3724983, 127.3638842 36.3724928)",30,customers,,,
4647854243,4927687871,0,1037932974,대학로291번라길,service,False,True,50.79600000000001,,"LINESTRING (127.3640679 36.3724983, 127.3642194 36.3725441, 127.3643478 36.3726151, 127.3645297 36.3727529)",30,customers,,,
4654928260,4654928262,0,471328451,,service,False,False,42.171,,"LINESTRING (127.3595562 36.366888, 127.3600036 36.3667695)",,,,,
4654928260,2292335706,0,471328451,,service,False,True,11.095,,"LINESTRING (127.3595562 36.366888, 127.3595277 36.3667909)",,,,,
4654928260,2908483725,0,471328452,,service,False,True,17.839,,"LINESTRING (127.3595562 36.366888, 127.3596076 36.367043)",,,,,
4654928261,4654928262,0,471328451,,service,False,True,14.311,,"LINESTRING (127.3601538 36.3667255, 127.3600036 36.3667695)",,,,,
4654928262,4654928261,0,471328451,,service,False,False,14.311,,"LINESTRING (127.3600036 36.3667695, 127.3601538 36.3667255)",,,,,
4654928262,4654928260,0,471328451,,service,False,True,42.171,,"LINESTRING (127.3600036 36.3667695, 127.3595562 36.366888)",,,,,
4654928262,2908483725,0,471328452,,service,False,False,61.259,,"LINESTRING (127.3600036 36.3667695, 127.3600668 36.3669237, 127.3596076 36.367043)",,,,,
4654928265,2908483725,0,471328455,,service,False,True,29.623,,"LINESTRING (127.359888 36.3671844, 127.3596076 36.367043)",,,,,
4722087782,4627616334,0,242304073,,service,False,False,187.839,,"LINESTRING (127.3647233 36.3740398, 127.3648127 36.3741037, 127.3648533 36.3741365, 127.3650142 36.3742811, 127.3650154 36.3745552, 127.3650378 36.3746034, 127.3650903 36.3746335, 127.3661662 36.3746356, 127.3661697 36.3745268)",20,,,,
4722087782,2290285064,0,979941423,대학로291번마길,service,False,False,31.708,,"LINESTRING (127.3647233 36.3740398, 127.3645413 36.3741872, 127.3644737 36.3742421)",30,customers,,,
4722087782,317557510,0,979941423,대학로291번마길,service,False,True,88.95400000000001,,"LINESTRING (127.3647233 36.3740398, 127.3651315 36.3737091, 127.3654237 36.3734724)",30,customers,,,
4731581478,317557510,0,1037932974,대학로291번라길,service,False,False,123.374,,"LINESTRING (127.3668017 36.3734695, 127.3655287 36.3734722, 127.3654237 36.3734724)",30,customers,,,
4736308374,4736308375,0,480657777,,service,False,True,15.142,,"LINESTRING (127.3646737 36.374423, 127.3648428 36.3744204)",,,parking_aisle,,
4736308374,2290285064,0,480657776,,service,False,True,26.93,,"LINESTRING (127.3646737 36.374423, 127.364548 36.3743102, 127.3644737 36.3742421)",,,,,
4736308374,4937770619,0,480657777,,service,False,False,18.007,,"LINESTRING (127.3646737 36.374423, 127.3645423 36.3744832, 127.3645408 36.3745234)",,,parking_aisle,,
4736308375,4736308374,0,480657777,,service,False,False,15.142,,"LINESTRING (127.3648428 36.3744204, 127.3646737 36.374423)",,,parking_aisle,,
4798029853,2294278118,0,487319496,,service,False,False,279.83,,"LINESTRING (127.3577209 36.3696832, 127.3579145 36.3696102, 127.3580973 36.3696015, 127.3582698 36.3696209, 127.358406 36.3696903, 127.358467 36.3697843, 127.35848 36.3699318, 127.3585059 36.3702608, 127.3585182 36.370607, 127.3585181 36.3708314, 127.3584638 36.3709737, 127.3583211 36.3711095, 127.3581478 36.3712098, 127.3579476 36.3713263, 127.3578889 36.3713847)",30,yes,,,
4927687871,4627817988,0,1037932974,대학로291번라길,service,False,True,41.082,,"LINESTRING (127.3645297 36.3727529, 127.3648536 36.3730146)",30,customers,,,
4927687871,2331415160,0,224319686,,service,False,False,41.078,,"LINESTRING (127.3645297 36.3727529, 127.3642942 36.3727787, 127.364075 36.3728022)",30,yes,parking_aisle,,
4927687871,4647854243,0,1037932974,대학로291번라길,service,False,False,50.79600000000001,,"LINESTRING (127.3645297 36.3727529, 127.3643478 36.3726151, 127.3642194 36.3725441, 127.3640679 36.3724983)",30,customers,,,
4937770601,4634217706,0,220225776,,service,False,True,39.208999999999996,,"LINESTRING (127.363518 36.3697555, 127.3636674 36.3695639, 127.3637571 36.3696065, 127.3638026 36.3696281)",30,yes,parking_aisle,,
4937770609,2290285064,0,"[503477367, 503901799]",,service,False,True,63.711,,"LINESTRING (127.3642334 36.3738153, 127.3642331 36.3740692, 127.3642332 36.3741004, 127.3642334 36.3741604, 127.364376 36.3741609, 127.3644185 36.3741962, 127.3644737 36.3742421)",,,parking_aisle,,
4937770619,4736308374,0,480657777,,service,False,True,18.007,,"LINESTRING (127.3645408 36.3745234, 127.3645423 36.3744832, 127.3646737 36.374423)",,,parking_aisle,,
4941377123,2331416522,0,28889923,대학로291번마길,service,False,False,9.866,,"LINESTRING (127.3629972 36.374499, 127.362887 36.3744983)",30,customers,,,
4941377123,317557514,0,28889923,대학로291번마길,service,False,True,45.366,,"LINESTRING (127.3629972 36.374499, 127.3635039 36.3745019)",30,customers,,,
4941377134,2331416740,0,503892530,,service,False,True,56.261,,"LINESTRING (127.361831 36.3730126, 127.3621398 36.3727355, 127.3621346 36.3726019)",,,,,
4941377156,2293534115,0,503892534,,service,False,True,50.395,,"LINESTRING (127.3613725 36.3711978, 127.3609022 36.3709488)",,,parking_aisle,,
4941377156,2293534883,0,220224547,,service,False,False,71.439,,"LINESTRING (127.3613725 36.3711978, 127.3615018 36.3710408, 127.3610281 36.3707944)",30,yes,parking_aisle,,
4941377156,2293534607,0,220224547,,service,False,True,66.898,,"LINESTRING (127.3613725 36.3711978, 127.3612452 36.3713231, 127.3608025 36.3710656)",30,yes,parking_aisle,,
4943314670,317557535,0,"[504129578, 224319933]",,service,False,True,116.434,,"LINESTRING (127.3621016 36.3733302, 127.3621004 36.3735076, 127.3620302 36.3735079, 127.3610203 36.3734988)",30,yes,parking_aisle,,
4943734639,4634217698,0,28889925,대학로291번나길,service,False,False,5.574,,"LINESTRING (127.3662856 36.3699727, 127.3663194 36.3699306)",30,customers,,,
4943734639,2293581794,0,504188913,,service,False,False,75.016,,"LINESTRING (127.3662856 36.3699727, 127.3664705 36.3706307)",30,yes,,,
4943734639,4943734640,0,28889925,대학로291번나길,service,False,True,51.805,,"LINESTRING (127.3662856 36.3699727, 127.3661334 36.3701618, 127.365971 36.3703637)",30,customers,,,
4943734639,2074603279,0,392374971,대학로291번다길,service,False,True,21.321,,"LINESTRING (127.3662856 36.3699727, 127.3662353 36.3699512, 127.3660752 36.3698829)",30,yes,,,
4943734640,4634217697,0,28889925,대학로291번나길,service,False,True,14.323,,"LINESTRING (127.365971 36.3703637, 127.365884 36.3704718)",30,customers,,,
4943734640,4943734639,0,28889925,대학로291번나길,service,False,False,51.805,,"LINESTRING (127.365971 36.3703637, 127.3661334 36.3701618, 127.3662856 36.3699727)",30,customers,,,
4943734640,4943734641,0,"[504188920, 476920459, 504188918]",,service,False,"[False, True]",56.66799999999999,,"LINESTRING (127.365971 36.3703637, 127.3659271 36.3703392, 127.3657865 36.370261, 127.3659864 36.3700286, 127.3659822 36.3699824)",,,parking_aisle,,
4943734641,4943734642,0,504188920,,service,False,True,89.925,,"LINESTRING (127.3659822 36.3699824, 127.3651383 36.3695439)",,,parking_aisle,,
4943734641,2074603279,0,504188919,,service,False,False,13.847000000000001,,"LINESTRING (127.3659822 36.3699824, 127.3660444 36.3699158, 127.3660752 36.3698829)",,,parking_aisle,,
4943734641,4943734640,0,"[504188920, 476920459, 504188918]",,service,False,"[False, True]",56.66799999999999,,"LINESTRING (127.3659822 36.3699824, 127.3659864 36.3700286, 127.3657865 36.370261, 127.3659271 36.3703392, 127.365971 36.3703637)",,,parking_aisle,,
4943734642,4943734641,0,504188920,,service,False,False,89.925,,"LINESTRING (127.3651383 36.3695439, 127.3659822 36.3699824)",,,parking_aisle,,
4943734654,4634217697,0,28889925,대학로291번나길,service,False,False,33.637,,"LINESTRING (127.3656788 36.3707252, 127.365884 36.3704718)",30,customers,,,
4943734654,2293581218,0,28889925,대학로291번나길,service,False,True,1.724,,"LINESTRING (127.3656788 36.3707252, 127.3656683 36.3707382)",30,customers,,,
4943734654,4943734655,0,504188929,,service,False,False,54.385999999999996,,"LINESTRING (127.3656788 36.3707252, 127.3656311 36.3706998, 127.3651723 36.3704552)",,,parking_aisle,,
4943734655,4943734654,0,504188929,,service,False,True,54.385999999999996,,"LINESTRING (127.3651723 36.3704552, 127.3656311 36.3706998, 127.3656788 36.3707252)",,,parking_aisle,,
4943734701,4634217698,0,28889925,대학로291번나길,service,False,True,35.243,,"LINESTRING (127.366534 36.3696649, 127.3663194 36.3699306)",30,customers,,,
4943734701,2293555950,0,28889925,대학로291번나길,service,False,False,106.163,,"LINESTRING (127.366534 36.3696649, 127.3671462 36.3689072, 127.3671817 36.3688652)",30,customers,,,
4943734701,4943734702,0,504188965,,service,False,False,108.11800000000001,,"LINESTRING (127.366534 36.3696649, 127.3664883 36.3696412, 127.365518 36.3691394)",,,parking_aisle,,
4943734702,4943734701,0,504188965,,service,False,True,108.11800000000001,,"LINESTRING (127.365518 36.3691394, 127.3664883 36.3696412, 127.366534 36.3696649)",,,parking_aisle,,
4943734718,2293581220,0,220229610,,path,False,False,63.675000000000004,,"LINESTRING (127.3671774 36.370682, 127.3668179 36.3707663, 127.3667294 36.3708398, 127.3666248 36.3709089, 127.3665533 36.3709252)",,yes,,,
4943734748,317557637,0,504188983,,service,False,True,12.297,,"LINESTRING (127.364312 36.3663055, 127.3642842 36.3664138)",,,parking_aisle,,
4943734748,4943734750,0,504188984,,service,False,False,33.316,,"LINESTRING (127.364312 36.3663055, 127.3641044 36.366289, 127.3639459 36.3662568)",,,parking_aisle,,
4943734748,4943734755,0,504188984,,service,False,True,34.081,,"LINESTRING (127.364312 36.3663055, 127.3645017 36.3663191, 127.3646889 36.3663461)",,,parking_aisle,,
4943734750,4943734748,0,504188984,,service,False,True,33.316,,"LINESTRING (127.3639459 36.3662568, 127.3641044 36.366289, 127.364312 36.3663055)",,,parking_aisle,,
4943734753,4943734759,0,504188984,,service,False,False,8.439,,"LINESTRING (127.3673427 36.3677385, 127.3672647 36.3676959)",,,parking_aisle,,
4943734754,4943734755,0,504188985,,service,False,False,10.773,,"LINESTRING (127.3646531 36.3664386, 127.3646889 36.3663461)",,,parking_aisle,,
4943734754,317557637,0,28889925,대학로291번나길,service,False,False,33.168,,"LINESTRING (127.3646531 36.3664386, 127.3645248 36.3664248, 127.3642842 36.3664138)",30,customers,,,
4943734754,317557634,0,28889925,대학로291번나길,service,False,True,34.624,,"LINESTRING (127.3646531 36.3664386, 127.3647645 36.366472, 127.3649953 36.3665814)",30,customers,,,
4943734755,4943734754,0,504188985,,service,False,True,10.773,,"LINESTRING (127.3646889 36.3663461, 127.3646531 36.3664386)",,,parking_aisle,,
4943734755,4943734748,0,504188984,,service,False,False,34.081,,"LINESTRING (127.3646889 36.3663461, 127.3645017 36.3663191, 127.364312 36.3663055)",,,parking_aisle,,
4943734755,4943734756,0,504188984,,service,False,True,38.807,,"LINESTRING (127.3646889 36.3663461, 127.3648499 36.3663842, 127.3650701 36.3665038)",,,parking_aisle,,
4943734756,4943734757,0,504188984,,service,False,True,75.202,,"LINESTRING (127.3650701 36.3665038, 127.3657663 36.3668821)",,,parking_aisle,,
4943734756,317557634,0,504188986,,service,False,True,10.923,,"LINESTRING (127.3650701 36.3665038, 127.3649953 36.3665814)",,,parking_aisle,,
4943734756,4943734755,0,504188984,,service,False,False,38.807,,"LINESTRING (127.3650701 36.3665038, 127.3648499 36.3663842, 127.3646889 36.3663461)",,,parking_aisle,,
4943734757,4943734756,0,504188984,,service,False,False,75.202,,"LINESTRING (127.3657663 36.3668821, 127.3650701 36.3665038)",,,parking_aisle,,
